Lead_Hip_FE,Lead_Knee_FE,Lead_Ankle_FE,Lead_Hip_VV,Lead_Knee_VV,Lead_Hip_IE,Lead_Knee_IE,Lead_Pelvis_Ant,Lead_Pelvis_Olb,Lead_Pelvis_IE,Trail_Hip_FE,Trail_Knee_FE,Trail_Ankle_FE,Trail_Hip_VV,Trail_Knee_VV,Trail_Hip_IE,Trail_Knee_IE,Trail_Pelvis_Ant,Trail_Pelvis_Olb,Trail_Pelvis_IE
-5.443904578781025,3.8107472645128255,10.505596343612154,7.057098862886027,-14.265893621236936,-20.512192645182104,8.663518856630642,15.338143097715824,-5.108489386119503,-2.881082045918588,2.8528954890608564,44.50147162708412,29.83493956304036,16.356580039834444,-11.56723343816417,-2.896060002219347,13.37772619713686,10.754409549784578,4.0912570456133945,-5.977354557166224
-5.761465950519987,4.203905960856062,10.205067359952563,6.809381768654565,-14.451597997841336,-20.480784770090985,8.744128171390226,15.312105305947105,-5.201116133570149,-2.9770396838460345,2.923872959130339,45.50124709181926,29.926766453890437,16.158064508230087,-11.4300188612971,-3.0615010608652518,13.373869976045151,10.80843127653056,4.178057224867708,-5.915167970489149
-6.06996379003654,4.639718349086489,9.828906718657596,6.535790511499745,-14.6432986604699,-20.43562039106904,8.827549853814874,15.272807990519478,-5.308267847793842,-3.054512111931669,3.014336791242241,46.54443358574012,29.942161114647572,15.927089711942877,-11.239957203438822,-3.193575632736969,13.360546400668133,10.86979128958555,4.25748109048944,-5.841610869907218
-6.361699748720328,5.128596067383714,9.3717848764361,6.234115038145311,-14.835325722787816,-20.38396244557117,8.913113528008434,15.22114923587761,-5.428880693725031,-3.1070128650586653,3.1302741188407017,47.64048797681392,29.863919089781643,15.663857122968729,-10.990033322056975,-3.293522448395392,13.336355398437108,10.93780421819002,4.332664899878779,-5.7570506651693245
-6.626807518023858,5.682951553644108,8.82762447228387,5.903460939044384,-15.021598902332594,-20.33235563866358,8.997814697574801,15.15903789870051,-5.560743109305851,-3.128244412927128,3.281429409688608,48.80248668480647,29.6736914972323,15.368011943040244,-10.677220731312485,-3.369865222266887,13.297259385321372,11.01124800258446,4.40648659037884,-5.661259964465733
-6.853639262788006,6.316170719370806,8.188845745366953,5.544573967982795,-15.195736647467529,-20.285092199234228,9.075956487593626,15.089494591444554,-5.700326205415046,-3.112929528646545,3.48101265159742,50.04664577269307,29.35256365831344,15.038088676987172,-10.30383962097083,-3.4387574761365074,13.236734460191691,11.088085480681547,4.480979109817806,-5.553139353006327
-7.029426368201965,7.041371391211047,7.445749258315277,5.15994230843239,-15.351164488303866,-20.24317678465219,9.139372234261142,15.016499301942927,-5.842709658007722,-3.057633049814521,3.744663206070389,51.39105033892349,28.8819833577413,14.67113935743568,-9.878112054139644,-3.5226476625831014,13.146681057902082,11.165284930998771,4.556764725656065,-5.430598945229823
-7.141130377858599,7.870141604688601,6.586219082964542,4.753638259047208,-15.481257005293475,-20.203952555247408,9.178224938938609,14.94459035840751,-5.981669461267058,-2.961426936369452,4.088799227616034,52.8537607209113,28.244889872133456,14.26254538848037,-9.414023857929063,-3.647593541338645,13.019111625830826,11.238709470617062,4.632525000149561,-5.290589572885477
-7.176371488719719,8.811475802833362,5.595918206307329,4.330916736769135,-15.57952386580934,-20.161383283485133,9.182267310501947,14.878283480058371,-6.109970386280989,-2.826264056892532,4.528593522677397,54.450539083613954,27.42745193408233,13.806271730129884,-8.930051353087086,-3.8393331724258304,12.84821855192502,11.303232468314668,4.704726682974198,-5.129397595401334
-7.124314604124618,9.87112234508326,4.4591395344501965,3.897641887461144,-15.639813797242462,-20.106841942474457,9.142375705688064,14.821427801060644,-6.219861269318838,-2.6569719186841274,5.075721960551946,56.1923312545649,26.421057339871776,13.29554360834972,-8.447096512387853,-4.118706455144677,12.632732430060871,11.353005248164449,4.76760530061435,-4.943149096532523
-6.976399703663704,11.051508944240055,3.1604563811982413,3.4596508930308354,-15.656481720930074,-20.030164580125767,9.0521390596435,14.776639194697228,-6.303720712919366,-2.460850826626724,5.736401763202137,58.08308560522978,25.22499586028166,12.723989521613856,-7.985606557874581,-4.497237559215469,12.377653025486133,11.381967113912616,4.813565436259104,-4.728516544000697
-6.726822051813981,12.352314484021894,1.6872650056868994,3.0221766680133397,-15.624458039435074,-19.920702798877265,8.909283622693165,14.744941906523646,-6.354761040157798,-2.2469430422668317,6.509875059184251,60.11798178908721,23.84896957421123,12.08712152761446,-7.562402172578013,-4.973600066513653,12.09525990884335,11.384470714330996,4.833938399721793,-4.483536668373574
-6.372699476842087,13.771605716364258,0.0332013562175214,2.589439336636139,-15.539179340058933,-19.76814918344961,8.716727892523387,14.725706182345569,-6.367679228850664,-2.0251066036571155,7.387934591572007,62.28278456808082,22.31565727285429,11.38383948869828,-7.18786197344537,-5.532162811635764,11.804438229482674,11.355990823890265,4.820048596449743,-4.208348043856941
-5.913912487120585,15.30727407910534,-1.7977741563392846,2.1644863156029053,-15.39637800844157,-19.56300422137485,8.483075382195764,14.716898084138167,-6.339147176480466,-1.8050599416687243,8.355316984680933,64.55399362352154,20.662154902984565,10.617752259737014,-6.863880846875565,-6.143489686204856,11.528796788613038,11.2937761627474,4.764391976401304,-3.90576440363132
-5.352666592193895,16.95833666057474,-3.787087468458748,1.749318452399362,-15.191768796234673,-19.2966746391563,8.222365991457371,14.715574029209728,-6.268057486967986,-1.595553399145689,9.391190202206454,66.90015969621251,18.94013770731601,9.797851212711594,-6.583104220124187,-6.767231553344279,11.293249975256618,11.197331476554298,4.661715767324059,-3.5814601154520185
-4.692892400059492,18.725569760876663,-5.897808337833277,1.3452880203302624,-14.920699880915578,-18.96130760027234,7.952938648094763,14.71848188478557,-6.155480785438474,-1.4037777966330258,10.471293080668277,69.28375576439223,17.213704840261133,8.938534221288396,-6.329265349701112,-7.356295992935571,11.120199865887944,11.068700272213018,4.509845863823545,-3.2438244764343125
-3.939646111005125,20.610995850098977,-8.072440615650528,0.9536937260741964,-14.577850133671538,-18.54953414705508,7.6953477241637795,14.72259860557782,-6.004342976437245,-1.2350552843081135,11.57058700847906,71.66366334001941,15.55487808096567,8.058677463105074,-6.078945715338945,-7.862126842830574,11.025753857133044,10.912418285070313,4.31005797152165,-2.903313561821535
-3.0986771485408644,22.615985910822225,-10.233262623032784,0.5764482016614829,-14.157058477973894,-18.05430541626697,7.469452670634119,14.72546109565813,-5.818883596949057,-1.0927893146012564,12.665789326814908,73.9975457042085,14.037194011637942,7.180188586216701,-5.80391638303512,-8.239351372805572,11.017203391857205,10.735275898544169,4.067026369126046,-2.571582890871551
-2.176257875527157,24.73822256300737,-12.286001828840677,0.2166641193569179,-13.65136511689057,-17.46895912370351,7.291076023093888,14.725247643611128,-5.60399975523808,-0.9786011310897548,13.7375632829699,76.2440758838722,12.727668471375178,6.326066085910571,-5.474132542827496,-8.449770364741862,11.092152073679202,10.54577314284388,3.788339198497272,-2.2603734585434774
-1.1793109438499123,26.96807468398138,-14.127247059296172,-0.1209967368971788,-13.053347876019336,-16.78760088727443,7.1688679952508805,14.720654615994894,-5.364598731281779,-0.8925528860924242,14.772104021516071,78.36481578986529,11.678674118900238,5.518532165637707,-5.060683622358651,-8.46484256683127,11.239571360186533,10.353477453367429,3.4837860352849552,-1.9804646030235624
-0.1155918905052634,29.285933521563447,-15.654865862302486,-0.4303104754766256,-12.355794527126871,-16.00575945935287,7.102329695643618,14.710819115388723,-5.105089230648422,-0.8333725689573572,15.761740766816253,80.32544958546906,10.921415339875333,4.777449032643181,-4.538711585592063,-8.26679082539799,11.442683155743012,10.168222181802884,3.1644579004929847,-1.740792126659065
1.005987639827629,31.660453894778936,-16.780878136063535,-0.703864656156275,-11.55279620915728,-15.121380997649686,7.081520719982076,14.69527593652965,-4.829065772660639,-0.7986053192697273,16.70539139220765,82.09748781495216,10.461180749511636,4.119126946857281,-3.890180629437661,-7.849383641498204,11.68190580970832,9.99937359854358,2.842015598857915,-1.5476782770842026
2.175809202231335,34.0511948166233,-17.443010284458754,-0.9336903086907696,-10.641106632975816,-14.135798425473174,7.08941975545242,14.674528906941251,-4.539271783713275,-0.7847296487509112,17.606958820195207,83.6579846687363,10.281033774110348,3.556264841916265,-3.104985882279657,-7.21589188412872,11.938486033997943,9.85525832795432,2.5278544449059424,-1.404948275680845
40.87446291260137,5.8727459538665245,-26.121938912823676,-3.816424811939001,-9.077695031861918,-14.517280982431624,-0.3251317066068558,25.42694183818499,-5.294348257807518,10.276827069495086,32.56761351785359,18.98252331584641,11.646130780179629,16.109629118927298,-10.434751451603471,-7.808318989834111,4.526483829705527,26.57580404227975,0.0527027326775595,-0.9558141544228264
40.55315446272725,6.566196103137592,-25.38278723153805,-3.859524425293036,-8.848927307663775,-14.449328083173274,-0.2355511277524558,25.390878049537147,-5.381396193458845,10.401861701546876,32.52110484101051,19.312511881438603,11.864632339560291,16.132407234806212,-10.41248689594756,-7.757442950736842,4.637448256430639,26.451199822015504,0.0040454214061771,-0.9811147891717894
40.285397842305976,7.484215444197064,-24.082378525703565,-3.865351124590062,-8.57869293647719,-14.347758691738395,-0.0673082506294346,25.33518787241116,-5.454197519674455,10.510605443799156,32.469792597310025,19.63688347848199,12.081633195888903,16.146290249329105,-10.388035026983914,-7.704857708780172,4.747155233770075,26.325126054213445,-0.0491745356188287,-0.9997644058079423
40.07311459285758,8.618226377636208,-22.25132271285056,-3.816698546276468,-8.279037017442544,-14.20352612470621,0.186895015057174,25.25711294150529,-5.506542977483233,10.594387644708869,32.41294253474835,19.95611873442977,12.296942954655217,16.150854417462433,-10.363749605677423,-7.651884737808508,4.8553972608623255,26.196645577283665,-0.1082954121972026,-1.0117925914332442
39.91777207849436,9.9579317613982,-19.92686888953882,-3.696621508791471,-7.962340389197261,-14.008022638313264,0.5339287832463265,25.153951053416225,-5.53222829301637,10.644365370989672,32.35014719700479,20.27094655387655,12.510412181985949,16.14568519736069,-10.342008114682574,-7.600460009671733,4.962054850950458,26.064919111947603,-0.1745595513536263,-1.017352500965386
39.81778264932742,11.481495392830666,-17.188771721304086,-3.490506564233492,-7.642332726911117,-13.754407940615412,0.9767118567036072,25.023744744887768,-5.525296105894844,10.6507553923196,32.28160716118264,20.582563618912346,12.721947849914644,16.130627781424813,-10.324651928893722,-7.552885194474936,5.066907303185877,25.92939647043723,-0.2486487747740195,-1.0170006146928103
39.769443127880265,13.15676023003926,-14.156577834569807,-3.188736350739766,-7.331414657685239,-13.437515296074595,1.512601530704043,24.86629930221778,-5.480834202629816,10.603464680791562,32.2081688492389,20.89272148877682,12.931652957689897,16.105829452053776,-10.312406517595653,-7.5108238022878995,5.169496522442508,25.78993344443284,-0.3305332150278294,-1.0117382246490507
39.76890120092085,14.94651413559034,-10.970450352522064,-2.7884792483373366,-7.037198864709351,-13.053125598339824,2.132433402468922,24.683892890641875,-5.39576524285448,10.493103867485242,32.13130641855811,21.203786663550183,13.1399492029688,16.07176225990172,-10.304557424640246,-7.4744268480461615,5.268987840282888,25.646858314527588,-0.4194519091877716,-1.003023589090001
39.81333912899383,16.81232316762064,-7.7733619048715425,-2.2945511124819653,-6.7596465507655,-12.596396051960047,2.818674088001835,24.48170829307604,-5.269442389630449,10.312013509635594,32.05306453916784,21.518752591549323,13.34767448853384,16.02921030694963,-10.29903214391358,-7.441962592442772,5.364171992047011,25.50096726853192,-0.5140419842186468,-0.9927042613231076
39.90116559506897,18.717177261713005,-4.6938066068901145,-1.71898709820491,-6.489562388908996,-12.060558915783464,3.544243872043431,24.26768252664637,-5.103918750896658,10.055242681052896,31.97595811848605,21.84116117920437,13.556148144413928,15.979228574441212,-10.292888331755492,-7.410141595806448,5.453661854746035,25.35344515521276,-0.6125767243887401,-0.9828617536330044
40.03090227251632,20.626062579186485,-1.833565601175933,-1.0794421950329531,-6.209311647357086,-11.43688248659562,4.2730615384653206,24.05172393154012,-4.903840873309852,9.721292837091896,31.902793798774415,22.17488080325258,13.767179150137268,15.923088814318431,-10.283054474951353,-7.375009736992618,5.536216932021002,25.205717347130637,-0.7132420848676413,-0.975580614780728
40.199162690830455,22.505046693462752,0.7384446465146357,-0.3968187392426703,-5.896066329240364,-10.716648953150614,4.963270020369596,23.84440464302555,-4.676036843362072,9.312519003157917,31.836388456948765,22.523713439789915,13.982976748506946,15.862231907386638,-10.267080389302404,-7.333046737547986,5.611044001562831,25.059259406383184,-0.814373818993355,-0.9726856974130242
40.39850331664032,24.319987350220146,2.9865261558210405,0.3073416049426914,-5.527273515677491,-9.895210985672769,5.573162555456959,23.655389708076264,-4.428931531567007,8.835133869632509,31.77920841164058,22.890867630268907,14.205920406334505,15.798235047070431,-10.24366331177593,-7.28204696020623,5.677924823469648,24.91540973831492,-0.91459954239035,-0.975509975750907
40.61606892158584,26.036101685709564,4.904170990000969,1.0131582382397,-5.087318951612951,-8.977300296857498,6.068674913224175,23.491959698459524,-4.171936771033371,8.298835619125946,31.73300961383398,23.278408737868794,14.438172395489731,15.732784072226051,-10.212796834266967,-7.221464254288719,5.737099459813658,24.775237479743524,-1.012866935046882,-0.9847547266442218
40.83372312258608,27.61918830671901,6.507537922399898,1.7040133106940625,-4.573825065167862,-7.98205064135235,6.430448869715109,23.357972277599117,-3.9149210633413967,7.716137912410623,31.698579423010983,23.686835589333587,14.68118403823463,15.6676272995786,-10.175524920066302,-7.152155171812656,5.788953013631662,24.639498455044325,-1.1083773937028618,-1.0004727682390182
41.02984662983875,29.0384877550378,7.828139336177221,2.367286988824825,-4.001818361500407,-6.945888285574874,6.658279888959217,23.253503129325747,-3.6677861913071785,7.101503045106623,31.675662354945143,24.11492659285166,14.935223019554678,15.604485654202046,-10.133395371908296,-7.075704460596372,5.83364020799002,24.50867783568204,-1.2004625275174667,-1.0221664348580244
41.18238820739325,30.270346581310854,8.905997669166855,2.994260974218782,-3.40429670558227,-5.921763232075124,6.771383866941925,23.17523888135282,-3.4401249680585573,6.470376799452245,31.66309892814765,24.55994243546134,15.199102862275351,15.544913920448106,-10.087770449544989,-6.993628711923226,5.8707988690112725,24.383085998198,-1.288443742862598,-1.0489615899027842
41.27226769258182,31.30136509442061,9.784018033491334,3.5794159915108423,-2.828603765434041,-4.974118774208712,6.804206738822822,23.11749255900533,-3.2409073734976785,5.838217207711352,31.65914365573113,25.01818182196654,15.47028177864084,15.49014046311459,-10.039165134908336,-6.906709058157404,5.89945234284101,24.262958987859484,-1.3715097786182404,-1.0798096983763918
41.28611467726713,32.12978501294283,10.503728177797669,4.119426670242167,-2.3291155788580107,-4.170167100954476,6.798904790029987,23.073572974098635,-3.078152111376393,5.219582101161755,31.66188004968632,25.48578629753728,15.74539201024226,15.44094135248877,-9.98676980161382,-6.814575559476912,5.918118950839218,24.14852209030417,-1.4486414903900091,-1.113679636478463
41.217616860104776,32.764513986787726,11.102260065456573,4.612131055991981,-1.95777424518578,-3.569191416355726,6.796568270613507,23.03718545119265,-2.9585858187609326,4.627323101993056,31.669637222816085,25.95960936383748,16.021075650107434,15.397604294295196,-9.928265867645251,-6.715556218126764,5.925064536355511,24.04000249157061,-1.5186015918710438,-1.1497237744391475
41.06727437851257,33.222056254445064,11.610394808573956,5.055691146407964,-1.7546570693532264,-3.212338836821649,6.829467774496362,23.00356550299625,-2.887328828015567,4.071926891172877,31.681327420220573,26.43793682124142,16.29485611423438,15.36001233358564,-9.859987485199367,-6.606772758540771,5.9186054810584725,23.93760450282699,-1.5799935210040843,-1.187415453904644
40.84088440702785,33.5223389397161,12.051539491781748,5.4480807758819525,-1.7408220712531652,-3.1154308084682114,6.916092604462757,22.970138822961744,-2.867661540702678,3.561039093230827,31.69664742940425,26.920870424629463,16.565729658712705,15.327832014811188,-9.777414836167427,-6.484498956118197,5.897384041948946,23.84147261915196,-1.6313756704345308,-1.2266515129192992
40.54740635315163,33.6847253458792,12.441577510713138,5.786972663569455,-1.915136333958961,-3.266638595152331,7.059818319781797,22.93662762642906,-2.900916417408149,3.0992022753619524,31.71611207965126,27.41026921818301,16.834258404079655,15.300746647198007,-9.67590351358663,-6.344805256255017,5.860576348058414,23.75166260009245,-1.6713996162398437,-1.2678023476972975
40.19690415064461,33.7252941801442,12.789518549450133,6.07003778287028,-2.255702210960514,-3.629521811743556,7.250989996835791,22.904658801023192,-2.9865023397422368,2.687822837231096,31.740916264744225,27.90926578325218,17.10215402564976,15.27865250539509,-9.551472800176374,-6.18444093813291,5.80802963800823,23.668127841711275,-1.6989294790814604,-1.3116877642439675
39.799080231342536,33.655901835414056,13.098791432435643,6.29556223368032,-2.7252256858159023,-4.150473355289171,7.471356916701202,22.877039879022558,-3.1220402376762038,2.3253576904039046,31.77266422689886,28.421519004633616,17.371572629178818,15.261756753410763,-9.401447559164904,-6.001762219049186,5.740346612918276,23.590718247426,-1.7131063975259544,-1.3594709630142454
39.362572271275134,33.48487069983108,13.368956132984888,6.463212070173357,-3.278719498694561,-4.7685242523631,7.69936770759611,22.856913711437446,-3.3035752102754428,2.0076994131495045,31.81303828909597,28.95043596007049,17.64444539347586,15.250561121864369,-9.224799167624145,-5.797435493111955,5.658927085445077,23.51918950212965,-1.7133443149306848,-1.4124883684094562
38.89487910791455,33.21865606714258,13.59755253161398,6.574734041101037,-3.871545788116978,-5.425088714411404,7.914933079639509,22.84699276992905,-3.5258338282797625,1.7287286431423223,31.863495047668145,29.49858372751993,17.922117646771387,15.2457670144805,-9.02212813224843,-5.574656671042274,5.565950292566336,23.45322693294703,-1.6992677963123153,-1.4720596196283044
38.402626636507584,32.86368894125871,13.78180613891784,6.634380246757965,-4.466018858596403,-6.071614508740223,8.102718353129331,22.849021920835465,-3.782511610859271,1.4809940086591806,31.925058273586387,30.067415807644544,18.205392441149343,15.248174565877402,-8.795345285773717,-5.338748040377697,5.4642591085603005,23.392489444369776,-1.6706202487263877,-1.5393336364387973
37.89189282581552,32.427739612662144,13.919974836545244,6.648897993308023,-5.035419969483383,-6.673965712884369,8.253615688203269,22.863546742406637,-4.06659066196529,1.256471268662979,31.9982291001175,30.65730128283452,18.494861224300028,15.258654023125638,-8.547201267409127,-5.096186897729547,5.3571108439106245,23.336669579903333,-1.6271765138150225,-1.6152158999077362
37.36841410786205,31.920462968683974,14.012202976672295,6.627012777523133,-5.565055828761878,-7.213388883282455,8.364573678812443,22.88998226450213,-4.370686917751706,1.0473359240289088,32.082966763523984,31.26770756757021,18.791268983198105,15.278224948058456,-8.280843898236801,-4.853341161057398,5.247806541387537,23.28555045422585,-1.5686866610443757,-1.7003844681442757
36.837614121944576,31.35313444226159,14.060863117872112,6.578463673186032,-6.050776079749558,-7.684757023520656,8.43730842692049,22.92690932830383,-4.687422020053699,0.8466820682052735,32.178668604204795,31.897353340184072,19.09568021899025,15.308216383767617,-7.999527272364818,-4.615280604939797,5.139270629182724,23.239036873130864,-1.494860847839386,-1.795367907265533
36.30446749120888,30.737808211489465,14.070456904291476,6.5127893302752735,-6.495889603331387,-8.093214494117358,8.476544720175339,22.97248112154314,-5.009800564477756,0.6491157196012048,32.28409955988529,32.544205564997455,19.409347076290747,15.350424317352012,-7.706505395685967,-4.385004161582396,5.033707565970227,23.19714924594368,-1.4053916584610795,-1.9006347191609207
35.77326781580669,30.086237965214004,14.047198011662775,6.4381271520275405,-6.90757218604206,-8.450375843115955,8.488360542468909,23.02481779395863,-5.331564099902876,0.4511624069328947,32.397280593066895,33.20531714807121,19.733353356460974,15.407153999003906,-7.405040249458912,-4.163264950412516,4.932468065190906,23.159990812476625,-1.300004191203253,-2.016641270608013
35.247371595265165,29.408876604567254,13.998408537299431,6.360282360698072,-7.293674164689388,-8.770900181679895,8.478962234605644,23.08229228177525,-5.647485476003217,0.2514482300342365,32.51541241282897,33.876634220709334,20.06822702110769,15.481044250602968,-7.098370718137889,-3.9489362938911823,4.836187550546993,23.127717442731942,-1.1785277027557255,-2.143802571210397
34.72896813679272,28.71417139576358,13.93184118396591,6.282249358678136,-7.660451946264159,-9.069797984277336,8.453950963024274,23.14365504060748,-5.9535650413473125,0.0506372764209405,32.63494863960024,34.552978313996235,20.41369613651049,15.57463710184129,-6.789490050082807,-3.739645145034801,4.745127800511527,23.10054131701628,-1.0409907287564757,-2.28238900628046
34.2189035628227,28.008253811212025,13.855029513033168,6.204256809152661,-8.01142161536656,-9.36054111778651,8.417996461048205,23.207994305395133,-6.247105411508872,-0.148854566113161,32.7519029218144,35.22837627356212,20.768643375027715,15.689736604825566,-6.480669754601283,-3.5323583105209577,4.659534994123947,23.07877317655784,-0.8877483442213017,-2.432382586244988
33.716585264545344,27.29502227734192,13.774746837735751,6.124286097107182,-8.347195206594208,-9.653793719783057,8.374739683051569,23.27457773368373,-6.526657636969757,-0.3433213813685612,32.86238931711215,35.896783287027624,21.13119524051037,15.826682168711809,-6.172816292810383,-3.323737602932374,4.5797903696331925,23.0628705331094,-0.7196413933412504,-2.593344755116434
33.22000324366981,26.576545985221543,13.696633233131598,6.038903968121765,-8.665991578483196,-9.956583073077203,8.32678075333207,23.3426479306679,-6.791859824666148,-0.5283353190840413,32.963292122019666,36.55307821085693,21.49883659375984,15.983726006955118,-5.864910054663971,-3.110323946094991,4.506215830109072,23.053433162461022,-0.5381624897385524,-2.7643487992577627
32.72590579852728,25.85368182838893,13.625011933539582,5.944196763495439,-8.964446737815692,-10.271767118367624,8.27564399861122,23.411253773562056,-7.043203990561804,-0.6993397344060887,33.052883265599654,37.19407040212696,21.86848396205044,16.15673809234492,-5.553884130535671,-2.888827773192061,4.43859274765824,23.051094161294444,-0.3455698016658067,-2.944014232351279
32.23014769869313,25.12678600185008,13.562889996715253,5.83661487633716,-9.238427241368116,-10.597751624032565,8.22168716362882,23.479181060408564,-7.281770868717507,-0.8521941595333071,33.13119573512702,37.81921569995408,22.236541065515883,16.339408527490964,-5.235197427374219,-2.656774395061732,4.37564531687648,23.05630406153061,-0.1448746066635501,-3.130646595867134
31.72819960407939,24.39640718876771,13.512120417372724,5.713601314892389,-9.483710593737111,-10.928545731755008,8.164011455752082,23.54500887135801,-7.508968968320166,-0.9836159129480802,33.200015548491,38.43080104369469,22.59902521449416,16.524004038151283,-4.904096381607532,-2.4134866382165447,4.314826249056223,23.06906841793357,0.0603542420500134,-3.322453904403146
31.215774767620054,23.66386450574057,13.4736832792052,5.573949378865357,-9.696515533195951,-11.254288195543316,8.10046951097116,23.607280615685216,-7.726306107722864,-1.0914809987971257,33.26245697427024,39.03350148987767,22.951845124980217,16.702576719889848,-4.557244425871136,-2.161052273163441,4.252666390621227,23.08874277622996,0.2663727036308103,-3.517789641334685
30.689498077302243,22.93164749109598,13.448026249117088,5.417896157556584,-9.873919875134082,-11.562329712666545,8.027866091990138,23.66474423263417,-7.935206564418644,-1.17497289100833,33.32220778893086,39.63339510665611,23.29124619907434,16.86836531283289,-4.194179273435457,-1.9047440915423004,4.185720731599223,23.113987942268185,0.4697625923934482,-3.7153671213301367
30.14751987640227,22.20360565662516,13.435401553912248,5.247005740840155,-10.014222867610172,-11.838875111248491,7.942416478284232,23.71659689528919,-8.136871898784563,-1.234586682632338,33.38263818206982,40.23668146279668,23.61435178252388,17.017021664331185,-3.818037891634867,-1.6524649692149231,4.111832016907924,23.142940411216983,0.6679191582003715,-3.9143995650452488
29.58998181282339,21.484930005079946,13.436139375742826,5.063920398663038,-10.11725781515448,-12.071001339410518,7.8404407320388545,23.76268031749625,-8.332171361687921,-1.272009934841535,33.446013792523495,40.84842269823474,23.91966167436587,17.14732383900448,-3.435264844810425,-1.413220161376305,4.03122402228615,23.17357275269948,0.8593791040343209,-4.114640601125514
29.019261639766807,20.781958747792192,13.450821222107017,4.8720554712976325,-10.184623430053897,-12.24873580655365,7.719201980271673,23.80358718980542,-8.521552825989179,-1.289912648018769,33.513016219198924,41.471595192177936,24.20734108498851,17.261180287074726,-3.054371898473444,-1.195024214646688,3.946933874079064,23.20415070842464,1.043886947465203,-4.316322616917722
28.43995569959477,20.101851750689377,13.480337252716655,4.675294593096756,-10.219761463832857,-12.366787879184969,7.57771828305903,23.840665802763084,-8.70497367397056,-1.2916776448129983,33.58267794305709,42.10664199824867,24.47916820936595,17.36293171431241,-2.684123913758203,-1.0028904627143969,3.864317167932471,23.233656564999272,1.2221796439007675,-4.520010146848615
27.85859588711729,19.45218404040071,13.525832078545344,4.477720549348369,-10.227803561753891,-12.425535773644045,7.417340293003337,23.87593353778231,-8.881857380572317,-1.2811003526343174,33.652718475501544,42.75158726186694,24.738103416361326,17.458158295377167,-2.331703458657801,-0.8375577292488341,3.7897331951630138,23.262055158896622,1.3955607069404143,-4.726401638971178
27.283131613293715,18.84049977285453,13.588563342114035,4.283408457540642,-10.215164658499244,-12.431018888519436,7.241917909104873,23.91192195617318,-9.05108053064814,-1.26208891709339,33.720165500404406,43.40264699567416,24.98756885739141,17.55233909898734,-2.0014151937428104,-0.695399678497651,3.728877988707492,23.29032826776208,1.565403557002505,-4.936123806347504
26.722238332143316,18.273857964144412,13.66971378122239,4.096291770327644,-10.18892524620982,-12.393914553929488,7.057469600224259,23.95148233452857,-9.210994045986098,-1.238386967315943,33.78208332197846,44.05516997598016,25.230621014244097,17.649715116492498,-1.6942547595649131,-0.5695191016894634,3.685344913009696,23.3202789636724,1.732733094407634,-5.149564143967716
26.18453666866949,17.75840311139459,13.770205582362806,3.920097418231149,-10.15610266545668,-12.327713356547935,6.871395029030916,23.997574754097972,-9.35947924704207,-1.2133392887266126,33.83623148333113,44.70468890711599,25.469225286062105,17.75259333505147,-1.4083543690439988,-0.4516492235135853,3.659857987107468,23.35417367759282,1.8979889185857328,-5.366777391331734
25.677807286661533,17.29898570831158,13.890560692764822,3.758336894090285,-10.122941171598352,-12.246498206881627,6.691396267633978,24.05305366108772,-9.49403309833703,-1.1897141193657184,33.88152404848038,45.34786642201895,25.703794813369875,17.861170317299933,-1.1400416791692678,-0.3342588564116571,3.65035429892414,23.394328585519588,2.0610044998961063,-5.587482404454308
25.208287110440956,16.898856720269016,14.030835595294231,3.6143304422238898,-10.09433962118021,-12.16279768552346,6.524340656547406,24.12046432728629,-9.611873169898866,-1.1695866076938917,33.91824136177309,45.98319213109576,25.933059894575173,17.9737974588206,-0.8850931175363383,-0.2122567655720228,3.6527987993405495,23.44274589828433,2.2211677522945976,-5.811141130131015
24.780122923135483,16.55946243759204,14.19063962267506,3.4912369064778987,-10.073501692237077,-12.085928510119874,6.37530202438189,24.20186411333569,-9.710054396727674,-1.1542849670804274,33.948027853936985,46.61139379381548,26.15422944329528,18.087500567133787,-0.6397614579045909,-0.0838819095439373,3.662383550935137,23.500867893537716,2.377678770212367,-6.037088011375681
24.395039008065726,16.28035535539626,14.369226258325828,3.392063834506873,-10.06184850993937,-12.021108922761517,6.246960986113454,24.29868364143432,-9.785592299458276,-1.1443954135079075,33.973749358119115,47.23559499496299,26.363346595622808,18.19854404216902,-0.4013422248430311,0.0492773127372825,3.6746992909749383,23.56946067493836,2.5298106149009336,-6.264662742998659
24.052249209448867,16.059230808167463,14.565627173079031,3.319630929789683,-10.05917421869822,-11.96941739615033,6.139443853996699,24.411643111976797,-9.835595066041398,-1.139816698927957,33.99925698943797,47.86124534368639,26.55573762322881,18.30289835325324,-0.16826377736421,0.1829407283558251,3.686542517970513,23.648596077181992,2.6771039184606744,-6.4933004668793854
23.748611177851465,15.892086312864626,14.778785831501423,3.2764726696060187,-10.063982256408028,-11.928475606048842,6.050575268341495,24.54073376004734,-9.85740834485532,-1.1398548887602302,34.02904324483891,48.495787201909216,26.72649041461809,18.39656321776801,0.0601547285671196,0.311173731353977,3.69617800776826,23.73768206516301,2.8194619532575684,-6.7225487407966025
